name,ibge_code,state,capital,category_number,label_name,latitude,longitude
"Cerro Chato Herval ",4307104,RS,Herval,20,Cerro Chato,-32.0267435511585,-53.3943378608911
"Coxilha do Lageado Herval ",4307104,RS,Herval,25,Coxilha do Lageado,-32.0267435511585,-53.3943378608911
"Jaguarao Chico Herval ",4307104,RS,Herval,30,Jaguarão Chico,-32.0267435511585,-53.3943378608911
"Mingote Herval ",4307104,RS,Herval,35,Mingote,-32.0267435511585,-53.3943378608911
Herveiras,4309571,RS,Herveiras,5,Herveiras,-29.4570438109034,-52.6501705958055
Horizontina,4309605,RS,Horizontina,5,Horizontina,-27.6300969136806,-54.3087915108958
"Cascata Horizontina ",4309605,RS,Horizontina,10,Cascata,-27.6300969136806,-54.3087915108958
Hulha Negra,4309654,RS,Hulha Negra,5,Hulha Negra,-31.4050982483871,-53.8678247940087
Humaita,4309704,RS,Humaitá,5,Humaitá,-7.51222495061139,-63.0266980219283
Ibarama,4309753,RS,Ibarama,5,Ibarama,-29.4207443610837,-53.1332000129437
Ibiaca,4309803,RS,Ibiaçá,5,Ibiaçá,-28.0488495214905,-51.8572520902201
"Rio Telha Ibiaca ",4309803,RS,Ibiaçá,10,Rio Telha,-28.0488495214905,-51.8572520902201
"Vitória Ibiaca ",4309803,RS,Ibiaçá,15,Vitória,-28.0488495214905,-51.8572520902201
Ibiraiaras,4309902,RS,Ibiraiaras,5,Ibiraiaras,-28.3692267294479,-51.6353239891883
"Nossa Senhora da Saude Ibiraiaras ",4309902,RS,Ibiraiaras,7,Nossa Senhora da Saúde,-28.3692267294479,-51.6353239891883
"São Luiz Ibiraiaras ",4309902,RS,Ibiraiaras,9,São Luiz,-28.3692267294479,-51.6353239891883
"São Sebastião Ibiraiaras ",4309902,RS,Ibiraiaras,10,São Sebastião,-28.3692267294479,-51.6353239891883
Ibirapuita,4309951,RS,Ibirapuitã,5,Ibirapuitã,-28.6150204151633,-52.5193855878489
Ibiruba,4310009,RS,Ibirubá,5,Ibirubá,-28.627607782438,-53.0883540195233
"Alfredo Brenner Ibiruba ",4310009,RS,Ibirubá,10,Alfredo Brenner,-28.627607782438,-53.0883540195233
"Santo Antônio do Bom Retiro Ibiruba ",4310009,RS,Ibirubá,20,Santo Antônio do Bom Retiro,-28.627607782438,-53.0883540195233
Igrejinha,4310108,RS,Igrejinha,5,Igrejinha,-29.5722204557553,-50.7987107333217
Ijui,4310207,RS,Ijuí,5,Ijuí,-28.3885365409849,-53.918066835708
Ilopolis,4310306,RS,Ilópolis,5,Ilópolis,-28.9291527317996,-52.1221574946372
Imbe,4310330,RS,Imbé,5,Imbé,-29.97477782067,-50.1305799407181
Imigrante,4310363,RS,Imigrante,5,Imigrante,-29.3521581197828,-51.7701905100744
Independencia,4310405,RS,Independência,5,Independência,-5.39802810026086,-40.3093482605607
"Colônia Medeiros Independencia ",4310405,RS,Independência,10,Colônia Medeiros,-5.39802810026086,-40.3093482605607
"Esquina Araújo Independencia ",4310405,RS,Independência,15,Esquina Araújo,-5.39802810026086,-40.3093482605607
"São Valentim Independencia ",4310405,RS,Independência,20,São Valentim,-5.39802810026086,-40.3093482605607
Inhacora,4310413,RS,Inhacorá,5,Inhacorá,-27.8804544583429,-54.012545591408
Ipe,4310439,RS,Ipê,5,Ipê,-28.8183280318304,-51.2799101922001
"Vila São Paulo Ipe ",4310439,RS,Ipê,20,Vila São Paulo,-28.8183280318304,-51.2799101922001
"Vila Segredo Ipe ",4310439,RS,Ipê,25,Vila Segrêdo,-28.8183280318304,-51.2799101922001
Ipiranga do Sul,4310462,RS,Ipiranga do Sul,5,Ipiranga do Sul,-27.9359842848544,-52.4250606441447
Irai,4310504,RS,Iraí,5,Iraí,-27.1922819750184,-53.2642960185149
"Vila Salete Irai ",4310504,RS,Iraí,30,Vila Salete,-27.1922819750184,-53.2642960185149
Itaara,4310538,RS,Itaara,5,Itaara,-29.6028879547439,-53.7578492490045
Itacurubi,4310553,RS,Itacurubi,5,Itacurubi,-28.802205033087,-55.2327232640516
Itapuca,4310579,RS,Itapuca,5,Itapuca,-28.7802957029811,-52.1723668452035
Itaqui,4310603,RS,Itaqui,5,Itaqui,-29.1286368990609,-56.5571334970304
"Ibicui Itaqui ",4310603,RS,Itaqui,12,Ibicuí,-29.1286368990609,-56.5571334970304
"Itao Itaqui ",4310603,RS,Itaqui,30,Itaó,-29.1286368990609,-56.5571334970304
"Pintado Itaqui ",4310603,RS,Itaqui,40,Pintado,-29.1286368990609,-56.5571334970304
"Tapurai Itaqui ",4310603,RS,Itaqui,45,Tapuraí,-29.1286368990609,-56.5571334970304
Itati,4310652,RS,Itati,5,Itati,-29.5002484954756,-50.1017822613948
Itatiba do Sul,4310702,RS,Itatiba do Sul,5,Itatiba do Sul,-27.3832919400558,-52.4524432547055
"Povoado Tozzo Itatiba do Sul ",4310702,RS,Itatiba do Sul,10,Povoado Tozzo,-27.3832919400558,-52.4524432547055
"Saltinho Itatiba do Sul ",4310702,RS,Itatiba do Sul,15,Saltinho,-27.3832919400558,-52.4524432547055
"Sete Lagoas Itatiba do Sul ",4310702,RS,Itatiba do Sul,20,Sete Lagoas,-27.3832919400558,-52.4524432547055
Ivora,4310751,RS,Ivorá,5,Ivorá,-29.5195344843337,-53.5808856194398
Ivoti,4310801,RS,Ivoti,5,Ivoti,-29.5941565228625,-51.1595741943299
Jaboticaba,4310850,RS,Jaboticaba,5,Jaboticaba,-27.631222386294,-53.2843894020471
"Trentin Jaboticaba ",4310850,RS,Jaboticaba,20,-27.631222386294,-53.2843894020471,
Jacuizinho,4310876,RS,Jacuizinho,5,Jacuizinho,-29.0338163561117,-53.0565506587969
Jacutinga,4310900,RS,Jacutinga,5,Jacutinga,-22.286638029799,-46.6123411663105
Barão Hirstch Jacutinga,4310900,RS,Jacutinga,12,Barão Hirstch,-22.286638029799,-46.6123411663105
Jaguarao,4311007,RS,Jaguarão,5,Jaguarão,-32.563568668515,-53.3775229153129
Jaguari,4311106,RS,Jaguari,5,Jaguari,-29.4973467312154,-54.6938466713292
"Ijucapirama Jaguari ",4311106,RS,Jaguari,10,Ijucapirama,-29.4973467312154,-54.6938466713292
"Santo Izidro Jaguari ",4311106,RS,Jaguari,17,Santo Izidro,-29.4973467312154,-54.6938466713292
"Taquarichim Jaguari ",4311106,RS,Jaguari,20,Taquarichim,-29.4973467312154,-54.6938466713292
Jaquirana,4311122,RS,Jaquirana,5,Jaquirana,-28.8805675913494,-50.3580367222002
"Chapada Jaquirana ",4311122,RS,Jaquirana,10,Chapada,-28.8805675913494,-50.3580367222002
Jari,4311130,RS,Jari,5,Jari,-29.2900810968405,-54.219935820282
Joia,4311155,RS,Jóia,5,Jóia,-28.645623534628,-54.1159648970211
Julio de Castilhos,4311205,RS,Júlio de Castilhos,5,Júlio de Castilhos,-29.2264491192748,-53.683099614611
"São João dos Mellos Julio de Castilhos ",4311205,RS,Júlio de Castilhos,25,São João dos Mellos,-29.2264491192748,-53.683099614611
"Tres Martires Julio de Castilhos ",4311205,RS,Júlio de Castilhos,30,Três Mártires,-29.2264491192748,-53.683099614611
Lagoa Bonita do Sul,4311239,RS,Lagoa Bonita do Sul,5,Lagoa Bonita do Sul,-29.4941314004424,-53.0169831807835
Lagoa dos Tres Cantos,4311270,RS,Lagoa dos Três Cantos,5,Lagoa dos Três Cantos,-28.569468132747,-52.8578352424045
"Linha Glória Lagoa dos Tres Cantos ",4311270,RS,Lagoa dos Três Cantos,20,Linha Glória,-28.569468132747,-52.8578352424045
Lagoa Vermelha,4311304,RS,Lagoa Vermelha,5,Lagoa Vermelha,-28.2088702462124,-51.5272285291447
Lagoao,4311254,RS,Lagoão,5,Lagoão,-29.2243164011489,-52.7750289082597
Lajeado,4311403,RS,Lajeado,5,Lajeado,-29.465454402471,-51.9678277005001
Lajeado do Bugre,4311429,RS,Lajeado do Bugre,5,Lajeado do Bugre,-27.6907694083803,-53.1813871337597
Lavras do Sul,4311502,RS,Lavras do Sul,5,Lavras do Sul,-30.8120099930395,-53.8984766554676
"Ibare Lavras do Sul ",4311502,RS,Lavras do Sul,10,Ibaré,-30.8120099930395,-53.8984766554676
Liberato Salzano,4311601,RS,Liberato Salzano,5,Liberato Salzano,-27.5964701638556,-53.0748607372178
"Pinhalzinho Liberato Salzano ",4311601,RS,Liberato Salzano,10,Pinhalzinho,-27.5964701638556,-53.0748607372178
Lindolfo Collor,4311627,RS,Lindolfo Collor,5,Lindolfo Collor,-29.6008035857933,-51.2081553215577
Linha Nova,4311643,RS,Linha Nova,5,Linha Nova,-29.4626386025506,-51.2019020947684
Macambara,4311718,RS,Maçambará,5,Maçambará,-29.1461441991842,-56.0636134817356
Borore Macambara,4311718,RS,Maçambará,10,Bororé,-29.1461441991842,-56.0636134817356
"Encruzilhada Macambara ",4311718,RS,Maçambará,15,Encruzilhada,-29.1461441991842,-56.0636134817356
"Passo do Goulart Macambara ",4311718,RS,Maçambará,20,Passo do Goulart,-29.1461441991842,-56.0636134817356
Machadinho,4311700,RS,Machadinho,5,Machadinho,-27.5681399699086,-51.6675073604692
Bela Vista Machadinho,4311700,RS,Machadinho,10,Bela Vista,-27.5681399699086,-51.6675073604692
Mampituba,4311734,RS,Mampituba,5,Mampituba,-29.2106494197245,-49.9365135523956
Manoel Viana,4311759,RS,Manoel Viana,5,Manoel Viana,-29.5805371826454,-55.491662539453
"Barragem do Itu Manoel Viana ",4311759,RS,Manoel Viana,10,Barragem do Itú,-29.5805371826454,-55.491662539453
"Piraju Manoel Viana ",4311759,RS,Manoel Viana,20,Pirajú,-29.5805371826454,-55.491662539453
Maquine,4311775,RS,Maquiné,5,Maquiné,-29.6791370128964,-50.2033948126293
"Barra do Ouro Maquine ",4311775,RS,Maquiné,10,Barra do Ouro,-29.6791370128964,-50.2033948126293
"Morro Alto Maquine ",4311775,RS,Maquiné,15,Morro Alto,-29.6791370128964,-50.2033948126293
Marata,4311791,RS,Maratá,5,Maratá,-29.555322967598,-51.5555668832641
"Esperança Marata ",4311791,RS,Maratá,15,Esperança,-29.555322967598,-51.5555668832641
"Macega Marata ",4311791,RS,Maratá,20,Macega,-29.555322967598,-51.5555668832641
"São Pedro do Marata Marata ",4311791,RS,Maratá,25,São Pedro do Maratá,-29.555322967598,-51.5555668832641
Marau,4311809,RS,Marau,5,Marau,-28.4484539272764,-52.1967769340001
"Laranjeira Marau ",4311809,RS,Marau,9,Laranjeira,-28.4484539272764,-52.1967769340001
"Veado Pardo Marau ",4311809,RS,Marau,17,Veado Pardo,-28.4484539272764,-52.1967769340001
"São Miguel Marau ",4311809,RS,Marau,35,São Miguel,-28.4484539272764,-52.1967769340001
Marcelino Ramos,4311908,RS,Marcelino Ramos,5,Marcelino Ramos,-27.4613912128695,-51.9133189437274
"Coronel Teixeira Marcelino Ramos ",4311908,RS,Marcelino Ramos,10,Coronel Teixeira,-27.4613912128695,-51.9133189437274
"Pinhalzinho Marcelino Ramos ",4311908,RS,Marcelino Ramos,20,Pinhalzinho,-27.4613912128695,-51.9133189437274
Mariana Pimentel,4311981,RS,Mariana Pimentel,5,Mariana Pimentel,-30.3536222023384,-51.5873429914433
Mariano Moro,4312005,RS,Mariano Moro,5,Mariano Moro,-27.3526127883475,-52.148891817328
Marques de Souza,4312054,RS,Marques de Souza,5,Marques de Souza,-29.3291373440536,-52.0978044284152
Bela Vista do Fao Marques de Souza,4312054,RS,Marques de Souza,10,Bela Vista do Fão,-29.3291373440536,-52.0978044284152
"Tamandua Marques de Souza ",4312054,RS,Marques de Souza,15,Tamanduá,-29.3291373440536,-52.0978044284152
Mata,4312104,RS,Mata,5,Mata,-29.5693917755536,-54.4524354819352
"Clara Mata ",4312104,RS,Mata,10,Clara,-29.5693917755536,-54.4524354819352
Mato Castelhano,4312138,RS,Mato Castelhano,5,Mato Castelhano,-28.275761741248,-52.1972608812043
Mato Leitao,4312153,RS,Mato Leitão,5,Mato Leitão,-29.5248303377978,-52.1330293263325
"Arroio Bonito Mato Leitao ",4312153,RS,Mato Leitão,15,Arroio Bonito,-29.5248303377978,-52.1330293263325
"Sampaio Mato Leitao ",4312153,RS,Mato Leitão,40,Sampaio,-29.5248303377978,-52.1330293263325
"Santo Antônio Mato Leitao ",4312153,RS,Mato Leitão,45,Santo Antônio,-29.5248303377978,-52.1330293263325
Mato Queimado,4312179,RS,Mato Queimado,5,Mato Queimado,-28.2558159870127,-54.6168368777268
Maximiliano de Almeida,4312203,RS,Maximiliano de Almeida,5,Maximiliano de Almeida,-27.6349406517609,-51.8017181970059
Minas do Leao,4312252,RS,Minas do Leão,5,Minas do Leão,-30.1224395107247,-52.0512801985772
Miraguai,4312302,RS,Miraguaí,5,Miraguaí,-27.4960764230659,-53.6859940447681
"Sítio Gabriel Miraguai ",4312302,RS,Miraguaí,10,Sítio Gabriel,-27.4960764230659,-53.6859940447681
"Tronqueiras Miraguai ",4312302,RS,Miraguaí,15,Tronqueiras,-27.4960764230659,-53.6859940447681
Montauri,4312351,RS,Montauri,5,Montauri,-28.6532071850553,-52.0761081911119
Monte Alegre dos Campos,4312377,RS,Monte Alegre dos Campos,5,Monte Alegre dos Campos,-28.6850717757187,-50.7828337051116
Monte Belo do Sul,4312385,RS,Monte Belo do Sul,5,Monte Belo do Sul,-29.1599412231295,-51.6315592453903
Montenegro,4312401,RS,Montenegro,5,Montenegro,-29.6881186098638,-51.4612993756819
"Costa da Serra Montenegro ",4312401,RS,Montenegro,13,Costa da Serra,-29.6881186098638,-51.4612993756819
"Fortaleza Montenegro ",4312401,RS,Montenegro,18,Fortaleza,-29.6881186098638,-51.4612993756819
"Pesqueiro Montenegro ",4312401,RS,Montenegro,27,Pesqueiro,-29.6881186098638,-51.4612993756819
"Santos Reis Montenegro ",4312401,RS,Montenegro,35,Santos Reis,-29.6881186098638,-51.4612993756819
"Vendinha Montenegro ",4312401,RS,Montenegro,40,Vendinha,-29.6881186098638,-51.4612993756819
Mormaco,4312427,RS,Mormaço,5,Mormaço,-28.6933512202192,-52.6928263150565
Morrinhos do Sul,4312443,RS,Morrinhos do Sul,5,Morrinhos do Sul,-29.3629636300424,-49.932762974333
"Costao Morrinhos do Sul ",4312443,RS,Morrinhos do Sul,10,Costão,-29.3629636300424,-49.932762974333
"Morro de Dentro Morrinhos do Sul ",4312443,RS,Morrinhos do Sul,15,Morro de Dentro,-29.3629636300424,-49.932762974333
"Morro do Forno Morrinhos do Sul ",4312443,RS,Morrinhos do Sul,20,Morro do Forno,-29.3629636300424,-49.932762974333
Morro Redondo,4312450,RS,Morro Redondo,5,Morro Redondo,-31.5822032274462,-52.6577802013944
Morro Reuter,4312476,RS,Morro Reuter,5,Morro Reuter,-29.5393416585882,-51.0800883478072
Mostardas,4312500,RS,Mostardas,5,Mostardas,-31.1082251074075,-50.9191588510717
"Doutor Edgardo Pereira Velho Mostardas ",4312500,RS,Mostardas,10,Doutor Edgardo Pereira Velho,-31.1082251074075,-50.9191588510717
"Rincao do Cristovao Pereira Mostardas ",4312500,RS,Mostardas,13,Rincão do Cristóvão Pereira,-31.1082251074075,-50.9191588510717
"São Simao Mostardas ",4312500,RS,Mostardas,15,São Simão,-31.1082251074075,-50.9191588510717
Mucum,4312609,RS,Muçum,5,Muçum,-29.1656148145796,-51.8660555260518
Muitos Capoes,4312617,RS,Muitos Capões,5,Muitos Capões,-28.3189128014806,-51.1846023448957
Muliterno,4312625,RS,Muliterno,5,Muliterno,-28.3302653562743,-51.7687012353332
Nao Me Toque,4312658,RS,Não-Me-Toque,5,Não-Me-Toque,-28.4599067658751,-52.8192794924234
"São José do Centro Nao Me Toque ",4312658,RS,Não-Me-Toque,15,São José do Centro,-28.4599067658751,-52.8192794924234
Nicolau Vergueiro,4312674,RS,Nicolau Vergueiro,5,Nicolau Vergueiro,-28.5362148138665,-52.4624006731904
Nonoai,4312708,RS,Nonoai,5,Nonoai,-27.3546645324847,-52.7761885672359
Nova Alvorada,4312757,RS,Nova Alvorada,5,Nova Alvorada,-28.6765644327978,-52.1671339172913
"General Cadorna Nova Alvorada ",4312757,RS,Nova Alvorada,15,General Cadorna,-28.6765644327978,-52.1671339172913
Nova Araca,4312807,RS,Nova Araçá,5,Nova Araçá,-28.6581760370725,-51.7421646339673
Nova Bassano,4312906,RS,Nova Bassano,5,Nova Bassano,-28.7234686416168,-51.7032314173958
Nova Boa Vista,4312955,RS,Nova Boa Vista,5,Nova Boa Vista,-27.9879676591236,-52.9814768438008
Nova Brescia,4313003,RS,Nova Bréscia,5,Nova Bréscia,-29.2165114325477,-52.0179835406116
Nova Candelaria,4313011,RS,Nova Candelária,5,Nova Candelária,-27.6120981609471,-54.1041142397608
Nova Esperança do Sul,4313037,RS,Nova Esperança do Sul,5,Nova Esperança do Sul,-29.4045957086276,-54.8358729018542
Nova Hartz,4313060,RS,Nova Hartz,5,Nova Hartz,-29.5857475329704,-50.9037934307384
Nova Padua,4313086,RS,Nova Pádua,5,Nova Pádua,-29.0300464452855,-51.306824642212
Nova Palma,4313102,RS,Nova Palma,5,Nova Palma,-29.4730257379506,-53.4706351108828
"Canhembora Nova Palma ",4313102,RS,Nova Palma,10,Canhemborá,-29.4730257379506,-53.4706351108828
"Vila Cruz Nova Palma ",4313102,RS,Nova Palma,15,Vila Cruz,-29.4730257379506,-53.4706351108828
Nova Petropolis,4313201,RS,Nova Petrópolis,5,Nova Petrópolis,-29.3762088694351,-51.1069539239561
"Dos Boemios Nova Petropolis ",4313201,RS,Nova Petrópolis,7,Dos Boêmios,-29.3762088694351,-51.1069539239561
"Pinhal Alto Nova Petropolis ",4313201,RS,Nova Petrópolis,15,Pinhal Alto,-29.3762088694351,-51.1069539239561
"Vale do Rio Cai Nova Petropolis ",4313201,RS,Nova Petrópolis,20,Vale do Rio Caí,-29.3762088694351,-51.1069539239561
Nova Prata,4313300,RS,Nova Prata,5,Nova Prata,-28.7839447131902,-51.6089956920177
Nova Ramada,4313334,RS,Nova Ramada,5,Nova Ramada,-28.0826448724052,-53.7069373378916
Nova Roma do Sul,4313359,RS,Nova Roma do Sul,5,Nova Roma do Sul,-28.9847489120484,-51.4051574749651
Nova Santa Rita,4313375,RS,Nova Santa Rita,5,Nova Santa Rita,-8.07496471811903,-42.0482620010711
Novo Barreiro,4313490,RS,Novo Barreiro,5,Novo Barreiro,-27.9067884670258,-53.1134988510144
Novo Cabrais,4313391,RS,Novo Cabrais,5,Novo Cabrais,-29.7362546057332,-52.9550860641313
Novo Hamburgo,4313409,RS,Novo Hamburgo,5,Novo Hamburgo,-29.6863260251772,-51.1286052776319
Novo Machado,4313425,RS,Novo Machado,5,Novo Machado,-27.5784006505782,-54.5033844145301
"Pratos Novo Machado ",4313425,RS,Novo Machado,15,Pratos,-27.5784006505782,-54.5033844145301
Novo Tiradentes,4313441,RS,Novo Tiradentes,5,Novo Tiradentes,-27.5635584344757,-53.1857025890656
Novo Xingu,4313466,RS,Novo Xingu,5,Novo Xingu,-27.7481146921356,-53.0641092994744
Osorio,4313508,RS,Osório,5,Osório,-29.8926970775174,-50.2667978126156
"Aguapes Osorio ",4313508,RS,Osório,11,Aguapés,-29.8926970775174,-50.2667978126156
"Atlantida Sul Osorio ",4313508,RS,Osório,27,Atlântida-Sul,-29.8926970775174,-50.2667978126156
Borussia Osorio,4313508,RS,Osório,28,Borussia,-29.8926970775174,-50.2667978126156
"Passinhos Osorio ",4313508,RS,Osório,35,Passinhos,-29.8926970775174,-50.2667978126156
"Santa Luzia Osorio ",4313508,RS,Osório,45,Santa Luzia,-29.8926970775174,-50.2667978126156
Paim Filho,4313607,RS,Paim Filho,5,Paim Filho,-27.7033080739322,-51.7615966409461
Palmares do Sul,4313656,RS,Palmares do Sul,5,Palmares do Sul,-30.2600666451319,-50.5060519722618
Bacupari Palmares do Sul,4313656,RS,Palmares do Sul,15,Bacupari,-30.2600666451319,-50.5060519722618
"Butiatuva Palmares do Sul ",4313656,RS,Palmares do Sul,16,Butiatuva,-30.2600666451319,-50.5060519722618
"Casa Velha Palmares do Sul ",4313656,RS,Palmares do Sul,17,Casa Velha,-30.2600666451319,-50.5060519722618
"Granja Getulio Vargas Palmares do Sul ",4313656,RS,Palmares do Sul,20,Granja Getúlio Vargas,-30.2600666451319,-50.5060519722618
"Frei Sebastião Palmares do Sul ",4313656,RS,Palmares do Sul,25,Frei Sebastião,-30.2600666451319,-50.5060519722618
"Quintao Palmares do Sul ",4313656,RS,Palmares do Sul,30,Quintão,-30.2600666451319,-50.5060519722618
Palmeira das Missoes,4313706,RS,Palmeira das Missões,5,Palmeira das Missões,-27.9006208754319,-53.3149539105514
"Quebrado Palmeira das Missoes ",4313706,RS,Palmeira das Missões,17,Quebrado,-27.9006208754319,-53.3149539105514
"Santa Rosa Palmeira das Missoes ",4313706,RS,Palmeira das Missões,42,Santa Rosa,-27.9006208754319,-53.3149539105514
"Santa Teresinha Palmeira das Missoes ",4313706,RS,Palmeira das Missões,45,Santa Teresinha,-27.9006208754319,-53.3149539105514
"São Bento Palmeira das Missoes ",4313706,RS,Palmeira das Missões,52,São Bento,-27.9006208754319,-53.3149539105514
Palmitinho,4313805,RS,Palmitinho,5,Palmitinho,-27.3560199139378,-53.5555460129883
Panambi,4313904,RS,Panambi,5,Panambi,-28.2927305369249,-53.5002651674452
Pantano Grande,4313953,RS,Pantano Grande,5,Pantano Grande,-30.194551527175,-52.373900235302
"Aroeiras Pantano Grande ",4313953,RS,Pantano Grande,10,Aroeiras,-30.194551527175,-52.373900235302
"Monte Castelo Pantano Grande ",4313953,RS,Pantano Grande,20,Monte Castelo,-30.194551527175,-52.373900235302
"Varzea Pantano Grande ",4313953,RS,Pantano Grande,30,Várzea,-30.194551527175,-52.373900235302
Parai,4314001,RS,Paraí,5,Paraí,-28.5996205337326,-51.7820960450567
Paraiso do Sul,4314027,RS,Paraíso do Sul,5,Paraíso do Sul,-29.7313142401478,-53.1791002389546
Pareci Novo,4314035,RS,Pareci Novo,5,Pareci Novo,-29.6393892914087,-51.3988696583788
Parobe,4314050,RS,Parobé,5,Parobé,-29.6317492776322,-50.8348659023274
"Poco Fundo Parobe ",4314050,RS,Parobé,12,Poço Fundo,-29.6317492776322,-50.8348659023274
"Santa Cristina Parobe ",4314050,RS,Parobé,15,Santa Cristina,-29.6317492776322,-50.8348659023274
Passa Sete,4314068,RS,Passa Sete,5,Passa Sete,-29.4516655688988,-52.9639832352128
"Campo de Sobradinho Passa Sete ",4314068,RS,Passa Sete,10,Campo de Sobradinho,-29.4516655688988,-52.9639832352128
"Murta Passa Sete ",4314068,RS,Passa Sete,20,Murta,-29.4516655688988,-52.9639832352128
"Pitingal Passa Sete ",4314068,RS,Passa Sete,30,Pitingal,-29.4516655688988,-52.9639832352128
Passo do Sobrado,4314076,RS,Passo do Sobrado,5,Passo do Sobrado,-29.745793549977,-52.2787581943227
Passo Fundo,4314100,RS,Passo Fundo,5,Passo Fundo,-28.2617671279049,-52.4070950926172
Bela Vista Passo Fundo,4314100,RS,Passo Fundo,10,Bela Vista,-28.2617671279049,-52.4070950926172
Bom Recreio Passo Fundo,4314100,RS,Passo Fundo,17,Bom Recreio,-28.2617671279049,-52.4070950926172
"Pulador Passo Fundo ",4314100,RS,Passo Fundo,35,Pulador,-28.2617671279049,-52.4070950926172
"São Roque Passo Fundo ",4314100,RS,Passo Fundo,40,São Roque,-28.2617671279049,-52.4070950926172
"Sede Independencia Passo Fundo ",4314100,RS,Passo Fundo,45,Sede Independência,-28.2617671279049,-52.4070950926172
Paulo Bento,4314134,RS,Paulo Bento,5,Paulo Bento,-27.704100282708,-52.4224356311043
Paverama,4314159,RS,Paverama,5,Paverama,-29.5548561399363,-51.7302929671505
"Fazenda São José Paverama ",4314159,RS,Paverama,15,Fazenda São José,-29.5548561399363,-51.7302929671505
"Bom Jardim Paverama ",4314159,RS,Paverama,20,Bom Jardim,-29.5548561399363,-51.7302929671505
Pedras Altas,4314175,RS,Pedras Altas,5,Pedras Altas,-31.733636939471,-53.5871703196396
"Arroio Mau Pedras Altas ",4314175,RS,Pedras Altas,10,Arroio Mau,-31.733636939471,-53.5871703196396
"Cerro do Bau Pedras Altas ",4314175,RS,Pedras Altas,15,Cerro do Baú,-31.733636939471,-53.5871703196396
"São Diogo Pedras Altas ",4314175,RS,Pedras Altas,25,São Diogo,-31.733636939471,-53.5871703196396
Pedro Osorio,4314209,RS,Pedro Osório,5,Pedro Osório,-31.8638282218118,-52.8263117339326
"Matarazzo Pedro Osorio ",4314209,RS,Pedro Osório,20,Matarazzo,-31.8638282218118,-52.8263117339326
Pejucara,4314308,RS,Pejuçara,5,Pejuçara,-28.4215860641583,-53.6565423317737
Pelotas,4314407,RS,Pelotas,5,Pelotas,-31.7195978808292,-52.3443200629915
Picada Cafe,4314423,RS,Picada Café,5,Picada Café,-29.4543844430519,-51.064049820262
Pinhal,4314456,RS,Pinhal,5,Pinhal,-27.5116742434576,-53.2147061788915
Pinhal da Serra,4314464,RS,Pinhal da Serra,5,Pinhal da Serra,-27.8766645867712,-51.170102723734
Pinhal Grande,4314472,RS,Pinhal Grande,5,Pinhal Grande,-29.3353601289161,-53.3386383371448
"Rincao do Appel Pinhal Grande ",4314472,RS,Pinhal Grande,20,Rincão do Appel,-29.3353601289161,-53.3386383371448
Pinheirinho do Vale,4314498,RS,Pinheirinho do Vale,5,Pinheirinho do Vale,-27.2097627892597,-53.6195609569296
Pinheiro Machado,4314506,RS,Pinheiro Machado,5,Pinheiro Machado,-31.5805926686944,-53.3846199682774
"Candiota Pinheiro Machado ",4314506,RS,Pinheiro Machado,10,Candiota,-31.5805926686944,-53.3846199682774
"Torrinhas Pinheiro Machado ",4314506,RS,Pinheiro Machado,20,Torrinhas,-31.5805926686944,-53.3846199682774
Pinto Bandeira,4314548,RS,Pinto Bandeira,5,Pinto Bandeira,-29.0974864,-51.45032339999999
Pirapo,4314555,RS,Pirapó,5,Pirapó,-28.0453158376278,-55.2003099472118
"Figueira Pirapo ",4314555,RS,Pirapó,10,Figueira,-28.0453158376278,-55.2003099472118
Piratini,4314605,RS,Piratini,5,Piratini,-31.4441124733536,-53.1047344539721
"Segundo Distrito Piratini ",4314605,RS,Piratini,10,Segundo Distrito,-31.4441124733536,-53.1047344539721
"Terceiro Distrito Piratini ",4314605,RS,Piratini,15,Terceiro Distrito,-31.4441124733536,-53.1047344539721
"Quarto Distrito Piratini ",4314605,RS,Piratini,20,Quarto Distrito,-31.4441124733536,-53.1047344539721
"Quinto Distrito Piratini ",4314605,RS,Piratini,25,Quinto Distrito,-31.4441124733536,-53.1047344539721
Planalto,4314704,RS,Planalto,5,Planalto,-14.6701699702495,-40.4846403764104
"São Luiz Planalto ",4314704,RS,Planalto,12,São Luiz,-14.6701699702495,-40.4846403764104
"Santa Cruz Planalto ",4314704,RS,Planalto,15,Santa Cruz,-14.6701699702495,-40.4846403764104
"São José Planalto ",4314704,RS,Planalto,20,São José,-14.6701699702495,-40.4846403764104
Poco das Antas,4314753,RS,Poço das Antas,5,Poço das Antas,-29.4545464778304,-51.670890273323
Pontao,4314779,RS,Pontão,5,Pontão,-28.0618408393643,-52.6753994466165
"Sagrisa Pontao ",4314779,RS,Pontão,10,Sagrisa,-28.0618408393643,-52.6753994466165
Ponte Preta,4314787,RS,Ponte Preta,5,Ponte Preta,-27.6570399700737,-52.4902319212427
"Souto Neto Ponte Preta ",4314787,RS,Ponte Preta,30,Souto Neto,-27.6570399700737,-52.4902319212427
Portao,4314803,RS,Portão,5,Portão,-29.6962586011397,-51.2301496442457
Porto Alegre,4314902,RS,Porto Alegre,5,Porto Alegre,1058,
Porto Lucena,4315008,RS,Porto Lucena,5,Porto Lucena,-27.8513751159726,-55.0115620452524
